table,id,slug,title,category,status,image_field,url,bucket,reason
articles,31731665-0d43-40ed-bb4d-2ea2e8146879,psychology-problem-solving-how-mind-navigates-obstacles,The Psychology of Problem-Solving: How the Mind Navigates Obstacles,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-024.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,018e7e12-7285-4a3a-bd45-62dc288aa5ae,psychology-procrastination-why-we-delay-how-start,The Psychology of Procrastination: Why We Delay and How to Start,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-087.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,25ba7dde-ef57-4553-a3cd-4f18e574512a,psychology-regret-making-peace-decisions,The Psychology of Regret: Making Peace with Your Decisions,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-044.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,8137cf34-6c0b-488a-a7bd-38f36d0be71b,psychology-relapse-prevention-maintaining-change-long-term,The Psychology of Relapse Prevention: Maintaining Change Long-Term,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-075.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,e10cf421-9198-4e8f-85db-2a73e74c8fb8,psychology-remote-work-thriving-distributed-professional-world,The Psychology of Remote Work: Thriving in a Distributed Professional World,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-010.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,0db43386-4e92-4a03-a6e2-1bf0e7a9aacd,psychology-resilience-science-bouncing-back-forward,The Psychology of Resilience: The Science of Bouncing Back and Forward,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-083.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,2308c337-cbb6-43ec-b0c9-6b4ba602ac03,psychology-ritual-why-humans-need-ceremony-structure,The Psychology of Ritual: Why Humans Need Ceremony and Structure,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-109.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,9ba01a25-8dcd-476e-92df-c305c849bcf0,psychology-second-acts-reinvention-starting-over,The Psychology of Second Acts: Reinvention and the Science of Starting Over,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-110.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,679c9025-bd30-4085-a755-c031096fba94,psychology-self-awareness-knowing-yourself-clearly,The Psychology of Self-Awareness: Knowing Yourself Clearly,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-047.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,01440604-b4e7-48e5-bca1-582a14cb16be,psychology-self-compassion-treating-yourself-kindly,The Psychology of Self-Compassion: Treating Yourself with Kindness,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-051.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,bf4bdbfc-2a20-41a3-be78-972f0bc20241,psychology-self-design-becoming-architect-your-life,The Psychology of Self-Design: Becoming the Architect of Your Own Life,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-099.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,f96f2725-1883-4012-9170-c38846175ebe,psychology-self-reflection-science-examining-your-life,The Psychology of Self-Reflection: The Science of Examining Your Life,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-077.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,c4e6bf11-3026-404d-91b3-126ad5dba30e,psychology-shame-understanding-most-hidden-emotion,The Psychology of Shame: Understanding the Most Hidden Emotion,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-055.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,285b2714-f10c-4577-9d98-df50e827b4dd,psychology-sleep-hygiene-building-better-sleep-habits,The Psychology of Sleep Hygiene: Building Better Sleep Habits,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-072.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,3ef8b55a-fdd9-477a-8e7b-2fe35e362073,psychology-small-talk-science-casual-conversation,The Psychology of Small Talk: The Science of Casual Conversation,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-021.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,22f584f1-a70d-40f0-bea4-4c96b3af7bc3,psychology-solitude-art-being-alone-without-loneliness,The Psychology of Solitude: The Art of Being Alone Without Loneliness,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-103.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,18ff7fbd-78e6-4a26-9980-ddc00d2a59ee,psychology-spending-why-we-buy-what-we-buy,The Psychology of Spending: Why We Buy What We Buy,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-060.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,a7cde214-9dd5-42ad-aa79-44ab8345d122,psychology-time-perception-why-time-speeds-slows,The Psychology of Time Perception: Why Time Speeds Up and Slows Down,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-089.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,c459f820-2be4-4342-834d-0396932f2834,psychology-values-clarification-knowing-what-matters-most,The Psychology of Values Clarification: Knowing What Matters Most,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-100.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,3ac47a25-3036-4bdd-882d-dc91843a3621,psychology-wealth-inequality-how-economic-disparity-affects-mind,The Psychology of Wealth Inequality: How Economic Disparity Affects the Mind,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-061.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,53fd58c4-2e8a-4220-800d-5354ee55886a,psychology-willpower-science-self-control,The Psychology of Willpower: The Science of Self-Control,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-068.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,f2dba8c8-36d9-4e2e-8baf-ee9a2e57b0d5,psychology-wisdom-what-it-means-know-how-live,The Psychology of Wisdom: What It Means to Know How to Live,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-078.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,830665f9-6e4d-4cf3-81b2-9bcaef95cdba,psychology-work-identity-when-career-becomes-self,The Psychology of Work Identity: When Your Career Becomes Your Self,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-065.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,304184d3-6eb0-4fab-9e55-0d8a39aa7612,psychology-workplace-relationships-navigating-professional-dynamics,The Psychology of Workplace Relationships: Navigating Professional Dynamics,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-006.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,30a48cf3-df17-4747-8664-51cb136e7fa4,public-speaking-psychology-finding-voice,Public Speaking: The Psychology of Finding Your Voice,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-016.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,ea0b403a-a99e-4fa5-9f4f-0203affbe9bd,resilience-psychology-bouncing-back-adversity,Resilience: The Psychology of Bouncing Back from Adversity,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-052.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,ed31f9a6-bf77-43fe-ac08-b8cec6881ee2,risk-assessment-psychology-uncertainty-probability,Risk Assessment: The Psychology of Uncertainty and Probability,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-036.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,9cdbbf30-5730-4f64-9c25-94977310eaca,science-active-listening-psychology-truly-hearing,The Science of Active Listening: The Psychology of Truly Hearing Others,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-011.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,06e02818-91a7-44dc-a667-f89f45f97c64,science-goal-setting-psychology-achieving-what-matters,The Science of Goal Setting: The Psychology of Achieving What Matters,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-090.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,138bd7f2-8c79-4fdb-90c3-b7a48c0d1acb,science-good-decisions-psychology-judgment-choice,"The Science of Good Decisions: Psychology, Judgment, and Choice","Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-033.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,0d0261b1-3156-4305-8e10-8bc31db7d894,second-order-thinking-psychology-consequences-consequences,Second-Order Thinking: The Psychology of Consequences of Consequences,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-042.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,5af1971b-6045-424e-bd4c-e4d4cf22e721,social-anxiety-psychology-fear-judgment,Social Anxiety: Understanding and Managing the Fear of Judgment,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-015.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,f5025986-cc19-4a5d-9e40-08049bef8b57,stress-management-science-based-approaches-pressure,Stress Management: Science-Based Approaches to Handling Pressure,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-048.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,1890e937-3b0f-4f95-837a-8e1db3c6337f,work-life-balance-psychology-integration-separation,Work-Life Balance: The Psychology of Integration and Separation,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-096.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,372ca7d9-ccc1-49f5-b741-393e63e42c2a,your-mental-health-toolkit-everything-you-need-get-started,Your Mental Health Toolkit: Everything You Need to Get Started,"Applied Life Skills, Self-Design & Practical Psychology",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT30-086.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,5f35369e-a91d-4f49-85b0-abe8120c0095,architecture-mood-how-buildings-shape-emotions,Architecture and Mood: How Buildings Shape Our Emotions,"Environmental, Eco-Psychology & Planetary Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT29-066.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,e7666857-bb32-4384-a257-1d13ce9b21c7,authenticity-mental-health,Authenticity and Mental Health: The Cost of Living Incongruently,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-004.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,8d2cd925-8c2c-42d9-8e65-e1c7bd6f58af,awe-emotion,Awe: The Emotion That Shrinks the Self and Expands Wellbeing,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-019.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,1944eaf2-576d-483a-a5af-087f10b70262,character-strengths-via,Character Strengths: The VIA Classification and the Science of What\'s Right With You,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-021.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,44dc1c66-eba1-4a0c-806c-e029d0dd295e,collective-meaning,Collective Meaning: How Groups Create Shared Purpose and Identity,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-051.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,2b00a262-fa10-476e-ae99-afa095fdd052,contemplative-practices,"Contemplative Practices: Stillness, Silence, and Mental Health","Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-049.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,c8cf095f-278a-4822-9899-44957c7388ec,contemplative-practices-spiritual-methods,Contemplative Practices: Beyond Meditation—Diverse Paths to Inner Stillness,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-055.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,6012617e-b92e-41b3-b58f-9b5b1c288085,curiosity-psychology,Curiosity: The Drive to Know and the Psychology of Exploration,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-020.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,f3366b77-d0b6-4914-8fd3-f49d39d18f78,dark-night-of-soul,The Dark Night of the Soul: Spiritual Emergency and Mental Health,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-042.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,9c433c2f-d745-44d6-ab68-0fd723ab8a67,death-anxiety,Death Anxiety: Understanding and Coping With Fear of Mortality,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-005.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,d488c7e5-f1b0-446d-8a8d-8a97db466d45,eudaimonia-hedonia,Eudaimonia and Hedonia: Two Pathways to Wellbeing,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-029.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,702e8b47-41b5-464a-bdb2-13217860b3a5,existential-crisis,Existential Crisis: What Triggers It and How to Navigate Through,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-001.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,2bc2fa04-8905-483e-9604-9c5fa4416aab,existential-isolation,Existential Isolation: The Unbridgeable Gap Between Consciousnesses,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-052.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,5e723946-e2d0-45bc-8502-036b378b4154,existential-therapy,Existential Therapy: Finding Meaning in an Uncertain World,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-034.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,4dc9974b-cbca-4635-b1dd-bb8e7e02fa3b,flow-states,Flow States: The Psychology of Optimal Experience,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-008.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,da0783b9-66e7-4703-9450-8a103196367e,forgiveness-psychology,Forgiveness: The Psychology and Spirituality of Letting Go of Resentment,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-043.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,625558df-7694-4553-8426-ccf5508e40a3,gratitude-transcendence,Gratitude and Transcendence: The Neuropsychology of Appreciation,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-047.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,d467d7f8-fe0f-4b7d-b5dd-8ff2e9f45b25,grit-perseverance,Grit: The Psychology of Perseverance and Passion for Long-Term Goals,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-017.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,efde41ee-7dd8-45ec-8e86-83f5230e654b,hope-psychology,Hope: The Psychology of Expecting and Working Toward Better Futures,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-012.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,91c70fb1-dc90-4a4e-8289-3ffb0bf9544e,ikigai-purpose,Ikigai: The Japanese Concept of Life Purpose and Longevity,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-009.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,a19a2b91-4dda-4ca2-81d2-905e71a83e4d,intellectual-humility,Intellectual Humility: The Strength of Knowing What You Don\'t Know,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-022.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,b30a1761-54b8-4cc4-b317-01143c175402,interfaith-dialogue,Interfaith Dialogue and Psychological Wellbeing: Connection Across Difference,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-045.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,f5287eb4-427f-4b3b-8a7c-5de05ff85876,learned-optimism,Learned Optimism: How Explanatory Style Shapes Mental Health and Achievement,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-018.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,0404e314-636c-447d-8d9b-71dd00d368f8,leaving-religion-deconversion,Leaving Religion: The Mental Health Impact of Deconversion,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-040.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,9648b961-ec96-4ad2-9032-ed2f0142d554,legacy-and-generativity,Legacy and Generativity: Finding Purpose Through What You Leave Behind,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-002.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,0e779ac7-b503-45c5-aecb-e4f9d66a3ea8,logotherapy,Logotherapy: Viktor Frankl\'s Search for Meaning,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-035.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,c8e29809-1941-4a11-be60-77327175a37d,mattering-psychology,Mattering: The Psychology of Feeling Significant to Others,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-028.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,d98c8513-42c0-450e-9c7d-c803db8fe30a,meaning-in-life,"Meaning in Life: The Psychology of Purpose, Coherence, and Significance","Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-023.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,b37bdd37-2d5b-4cea-9006-800c30487c12,meditation-across-traditions,"Meditation Across Traditions: Mindfulness, Centering Prayer, and Sufi Dhikr","Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-038.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,aafd052a-8e7d-4044-8425-ad1d6798d36e,mindfulness-practice,Mindfulness: The Practice of Present-Moment Awareness and Its Mental Health Benefits,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-006.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,d49cc3c4-abff-4576-985f-75fbb6ccc433,moral-injury,Moral Injury: When Your Actions Violate Your Deepest Values,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-058.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,5aa0ca30-cb96-4c0a-9274-3830ee6b6d8c,mystical-experiences,Mystical Experiences and Psychology: Altered States and Their Meaning,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-044.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,3a9fbfe8-4ee5-4204-bf48-7aff9714d4ed,mystical-experiences-spiritual-states,Mystical Experiences: The Psychology of Transcendent States,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-050.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,11b6a699-8d4d-4552-9758-c087301ab531,narrative-identity,Narrative Identity: How the Stories You Tell About Yourself Shape Who You Become,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-030.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,e5a01b27-a16e-4da1-90c4-ada79d1366fd,peak-experiences,Peak Experiences: Moments of Transcendence and Their Lasting Impact,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-032.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,59ac7f8b-fdbe-4c8e-95af-e3cd3a7716d3,positive-psychology,Positive Psychology: The Science of Wellbeing and Flourishing,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-007.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,dff23584-86dd-44b1-9b64-e22d7c226989,post-traumatic-growth,Post-Traumatic Growth: Finding Meaning Through Adversity,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-010.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,e3f6bd87-5e2a-4a3a-a95c-bc3a4d82b4ab,prayer-mental-health,Prayer and Mental Health: Psychological Mechanisms Behind Spiritual Practice,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-037.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,5c7f7072-acc8-433b-b805-ad1fb6ab1087,prosocial-behavior-altruism,Prosocial Behavior and Altruism: Why Helping Others Enhances Your Own Wellbeing,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-027.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,6287a181-d401-4646-8540-48b019363daa,psychological-flexibility,Psychological Flexibility: Adapting to Change While Staying True to Your Values,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-025.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,0dee8a6c-cac1-4a41-82e4-b423b54803ad,psychological-richness,"Psychological Richness: The Good Life as Interesting, Varied, and Perspective-Changing","Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-024.jpeg,needs-dead,supabase object-not-found (HTTP400)
articles,45348514-07bc-4910-ae44-afd3e723d2f7,psychology-of-regret,The Psychology of Regret: Making Peace With Roads Not Taken,"Spirituality, Meaning & Existential Mental Health",draft,hero_image_url,https://ozourhqyqtpppvpbhphw.supabase.co/storage/v1/object/public/article-images/covers/CAT31-003.jpeg,needs-dead,supabase object-not-found (HTTP400)
